id	gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	clase	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	author_id
32	1052183611																										UPS:BOT:A-669418										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:A-669418	A-669418		Carl Skottsberg																Gunnar Israelssons katalognummer 515												1909-03-16T00:00:00Z				1909	3	16												SOUTH_AMERICA				AR				Eldslandet. Slogget Bay, St. 47B																																																				6007809						Desmarestia Czerniavsky, 1878								Animalia	Arthropoda	Malacostraca	Decapoda		Desmarestia				GENUS				DOUBTFUL			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.512Z							TAXON_MATCH_HIGHERRANK		false	false	6007809	6007809	1	54	229	637		6007809				Desmarestia	Desmarestia Czerniavsky, 1878		DWC_ARCHIVE	2020-02-10T23:25:10.512Z	2020-02-06T14:03:20.842Z	true			1
33	1052183729																										UPS:BOT:A-669521										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:A-669521	A-669521		Carl Skottsberg																Gunnar Israelssons katalognummer 587												1909-03-16T00:00:00Z				1909	3	16		Landdriven										SOUTH_AMERICA				AR				Eldslandet. Slogget Bay, 47b																																																				5422348						Lessonia flavicans Bory								Chromista	Ochrophyta	Phaeophyceae	Laminariales	Lessoniaceae	Lessonia		flavicans		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.512Z									false	false	5422348	5422348	4	98	7073593	560	7739	3195785		5422348	Lessonia flavicans	Lessonia	Lessonia flavicans Bory		DWC_ARCHIVE	2020-02-10T23:25:10.512Z	2020-02-06T14:03:20.842Z	true			1
34	1052183738																										UPS:BOT:A-669506										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:A-669506	A-669506		Carl Skottsberg																Gunnar Israelssons katalognummer 518												1909-03-16T00:00:00Z				1909	3	16		Drift										SOUTH_AMERICA				AR				Eldslandet. Slogget Bay																																																				5423338						Desmarestia ligulata (Stackhouse) Lamoroux, 1813								Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia		ligulata		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.512Z									false	false	5423338	5423338	4	98	7073593	559	7724	3200019		5423338	Desmarestia ligulata	Desmarestia	Desmarestia ligulata (Stackhouse) Lamoroux, 1813		DWC_ARCHIVE	2020-02-10T23:25:10.512Z	2020-02-06T14:03:20.842Z	true			1
35	1052192855																										UPS:BOT:V-678648										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:V-678648	V-678648		Per Dusén																											6253	1904-12-30T00:00:00Z				1904	12	30		In campo										SOUTH_AMERICA				AR	Buenos Aires			Sierra de la Ventana																																													Asplund, Erik	1927-01-01T00:00:00Z						2704463						Stipa L.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Stipa				GENUS				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.542Z							TAXON_MATCH_HIGHERRANK		false	false	2704463	2704463	6	7707728	196	1369	3073	2704463				Stipa	Stipa L.		DWC_ARCHIVE	2020-02-10T23:25:10.542Z	2020-02-06T14:03:20.842Z	true			1
36	1052193241																										UPS:BOT:V-679076										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:V-679076	V-679076		Troel Myndel Petersen																											13263	1981-12-28T00:00:00Z				1981	12	28												SOUTH_AMERICA				AR	Río Negro			Dep. Veinticinco de Mayo, La Esperanza																																													Petersen, Troels Myndel							6069174						Stipa humilis Cav.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Pappostipa		humilis		SPECIES				SYNONYM			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.543Z									false	false	4139812	6069174	6	7707728	196	1369	3073	4932840		6069174	Pappostipa humilis	Stipa	Pappostipa humilis (Cav.) Romasch.		DWC_ARCHIVE	2020-02-10T23:25:10.543Z	2020-02-06T14:03:20.842Z	true			1
37	1135326210																										UPS:BOT:F-698152										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-698152	F-698152		C. Skottsberg																												1902-03-10T00:00:00Z				1902	3	10		In ramis et foliis Berberidis microphyllae										SOUTH_AMERICA				AR	Tierra del Fuego			Ushuaia																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.602Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.602Z	2020-02-06T14:03:20.842Z	true			1
38	1135326599																										UPS:BOT:F-698780										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-698780	F-698780		R.E. Fries																												1901-05-31T00:00:00Z				1901	5	31		In foliis Vernoniae scorpiodis										SOUTH_AMERICA				AR	Jujuy			Quinta prope Laguna de la Brea																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.603Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.603Z	2020-02-06T14:03:20.842Z	true			1
39	1135326607																										UPS:BOT:F-698785										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-698785	F-698785		R.E. Fries																												1902-01-01T00:00:00Z				1902	1	1		In caulibus foliisque Salpichroae diffusae										SOUTH_AMERICA				AR	Jujuy			Yaoi																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.603Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.603Z	2020-02-06T14:03:20.842Z	true			1
40	1135326616																										UPS:BOT:F-698784										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-698784	F-698784		R.E. Fries																												1901-10-08T00:00:00Z				1901	10	8		Ad folia et caulibus vivis Acicarphae tribuloidis										SOUTH_AMERICA				AR				El Carmen prope Salta																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.603Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.603Z	2020-02-06T14:03:20.842Z	true			1
41	1135326689																										UPS:BOT:F-698948										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-698948	F-698948		R.E. Fries																												1901-06-29T00:00:00Z				1901	6	29		In foliis Cestri sp										SOUTH_AMERICA				AR	Jujuy			Arroyo del medio ad aecidia Uromycetis cestri Mont.																																																				5237014						Tuberculina persicina (Ditmar) Sacc.								Fungi	Basidiomycota	Pucciniomycetes	Helicobasidiales	Helicobasidiaceae	Tuberculina		persicina		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.603Z									false	false	5237014	5237014	5	34	270	1127	3258	2513701		5237014	Tuberculina persicina	Tuberculina	Tuberculina persicina (Ditmar) Sacc.		DWC_ARCHIVE	2020-02-10T23:25:10.603Z	2020-02-06T14:03:20.842Z	true			1
42	1135326779																										UPS:BOT:F-699125										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-699125	F-699125		R.E. Fries																												1901-06-13T00:00:00Z				1901	6	13		Ad folia ramulos, calyces Cordiae gerascanthi										SOUTH_AMERICA				AR	Jujuy			Quinta prope Laguna de la Brea																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.603Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.603Z	2020-02-06T14:03:20.842Z	true			1
43	1135327237																										UPS:BOT:F-699882										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-699882	F-699882		C.J.F. Skottsberg																												1908-02-26T00:00:00Z				1908	2	26		In foliis vivis Violae commersonii										SOUTH_AMERICA				AR	Tierra del Fuego			Puertto Gomez																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.604Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.604Z	2020-02-06T14:03:20.842Z	true			1
44	1135327417																										UPS:BOT:F-700349										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:F-700349	F-700349		F. Kuhar, V. Castiglia & J.C. Zamora																ITS (KF988463), LSU (KF988598), rpb1 (KF988733), atp6 (KF988864)												2012-06-12T00:00:00Z				2012	6	12		Under Pinus sp.										SOUTH_AMERICA				AR	Buenos Aires			Partido de Berazategui, Pereyra, Pereyra Iraola park																																												ISOTYPE								7552655						Geastrum kuharii J.C.Zamora, 2015			Geastrum kuharii J.C.Zamora					Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum		kuharii		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.605Z									false	false	7552655	7552655	5	34	186	1064	4199	2525056		7552655	Geastrum kuharii	Geastrum	Geastrum kuharii J.C.Zamora, 2015		DWC_ARCHIVE	2020-02-10T23:25:10.605Z	2020-02-06T14:03:20.842Z	true			1
45	1135331520																										UPS:BOT:L-693408										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN			TLC: sphaerophorin, minor unknown (Wedin 2847)	UPS:BOT:L-693408	L-693408		P. Dusén																											121	1896-01-27T00:00:00Z				1896	1	27		In humo										SOUTH_AMERICA				AR	Tierra del Fuego			S om Rio Grande																																													Malme													incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:10.617Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:10.617Z	2020-02-06T14:03:20.842Z	true			1
46	328149836																										UPS:BOT:V-232101										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:V-232101	V-232101		Carl Skottsberg																												1909-01-04T00:00:00Z				1909	1	4												SOUTH_AMERICA				AR				Patagonien, Laguna Patos nära Rio Carbon i skogsområdet																																																				2700750						Luzula brachyphylla Phil.								Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula		brachyphylla		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.757Z									false	false	2700750	2700750	6	7707728	196	1369	5353	2700604		2700750	Luzula brachyphylla	Luzula	Luzula brachyphylla Phil.		DWC_ARCHIVE	2020-02-10T23:25:08.757Z	2020-02-06T14:03:20.842Z	true			1
47	328156199																										UPS:BOT:V-152778										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:V-152778	V-152778		Troels Myndel Pedersen																Material removed for DNA-analysis. Per Kornhall/Birgitta Bremer, Uppsala University, Sweden											4631	1957-09-23T00:00:00Z				1957	9	23		Sandy, not too dry grasslands										SOUTH_AMERICA				AR	Corrientes			"Dep. Concepción, Rincón de Luna, Estancia ""La Alicia Ana"""																																													R. Rossow	1986-01-01T00:00:00Z						7331790						Mecardonia flagellaris (Cham. & Schltdl.) Rossow								Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Mecardonia		flagellaris		SPECIES				ACCEPTED			c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.786Z									false	false	7331790	7331790	6	7707728	220	408	2420	3172013		7331790	Mecardonia flagellaris	Mecardonia	Mecardonia flagellaris (Cham. & Schltdl.) Rossow		DWC_ARCHIVE	2020-02-10T23:25:08.786Z	2020-02-06T14:03:20.842Z	true			1
48	328160806																										UPS:BOT:L-088769										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-088769	L-088769		Rolf Santesson																											1671	1940-04-07T00:00:00Z				1940	4	7		On Nothofagus antarctica trunk in a antarctica forest										SOUTH_AMERICA				AR	Tierra del Fuego			Estancia Via Monte (30 km SE of Rio Grande)																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.799Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.799Z	2020-02-06T14:03:20.842Z	true			1
49	328163678																										UPS:BOT:L-014105										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-014105	L-014105		Mats Wedin																											1038	1989-01-06T00:00:00Z				1989	1	6												SOUTH_AMERICA				AR	Tierra del Fuego			Ca 4 km NW of Ushuaia, Glaciar Martial. Above lower end station of  chairlift. In Nothofagus pumilio - N. betuloides forest. On N. betuloides																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.808Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.808Z	2020-02-06T14:03:20.842Z	true			1
50	328163687																										UPS:BOT:L-014144										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-014144	L-014144		Mats Wedin																											1112	1989-01-09T00:00:00Z				1989	1	9												SOUTH_AMERICA				AR	Tierra del Fuego			Glaciar Martial, below the lower chair lift station, along the stream. In  Nothofagus pumilio - N. betuloides forest. On trunk of N. betuloides																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.808Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.808Z	2020-02-06T14:03:20.842Z	true			1
51	328163849																										UPS:BOT:L-107053										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-107053	L-107053		Mats Wedin																											1075b	1989-01-08T00:00:00Z				1989	1	8		In Nothofagus pumilio - N. betuloides forest. On trunk of N. betuloides										SOUTH_AMERICA				AR	Tierra del Fuego			"Tierra del Fuego Nat. Park, ca 9.5 km W Ushuaia. At the ""Cascada Rio  Pipo"""																																													J.W. Bjerke	1999-01-01T00:00:00Z												incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.809Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.809Z	2020-02-06T14:03:20.842Z	true			1
52	328167467																										UPS:BOT:L-085058										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-085058	L-085058		Leif Tibell																											18540	1989-03-14T00:00:00Z				1989	3	14		In Nothofagus pumilio forest on S-facing slope along a  stream. On trunk of old Nothofagus pumilio										SOUTH_AMERICA				AR	Río Negro			Nahuel Huapi Nat. Park. 16 km SW Bariloche, W of  Lago Gutierrez, along Arroyo Van Titer																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.822Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.822Z	2020-02-06T14:03:20.842Z	true			1
53	328172678																										UPS:BOT:L-084397										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-084397	L-084397		Leif Tibell																											18496	1989-03-12T00:00:00Z				1989	3	12		Nothofagus pumilio forest. At base of trunk of N. pumilio										SOUTH_AMERICA				AR	Río Negro			Ca 7 km WSW Bariloche, S slope of Cerro Otto																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.835Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.835Z	2020-02-06T14:03:20.842Z	true			1
54	328172894																										UPS:BOT:L-084407										CC0_1_0					GBIF-Sweden																		UPS	BOT	Botany (UPS)		PRESERVED_SPECIMEN				UPS:BOT:L-084407	L-084407		Leif Tibell																											18506	1989-03-13T00:00:00Z				1989	3	13		In Nothofagus dombeyi - N. pumilio forest along a stream.  On decorticated stump										SOUTH_AMERICA				AR	Río Negro			Reserva Nacional Nahuel Huapi. Ca 30 km SW Bariloche,  Lago Guillelmo, 3 km SE Villa Mascardi, along Arroyo Negro																																																										incertae sedis								incertae sedis									KINGDOM							c1a13bf0-0c71-11dd-84d4-b8a03c50a862	SE	2020-02-10T23:25:08.835Z							TAXON_MATCH_NONE		false	false	0		0												DWC_ARCHIVE	2020-02-10T23:25:08.835Z	2020-02-06T14:03:20.842Z	true			1
